Member,Role,Contract,Paket,Capacity_kWh,Consumption_kWh,Generation_kWh,Import_kWh,Export_kWh,Sold_kWh,Curtailed_kWh,Charged_kWh,Discharged_kWh,Self_Consumed_kWh,Shared_Out_kWh,Shared_Out_Used_kWh,Shared_Wasted_kWh,Shared_In_kWh,Energy_EUR,Network_EUR,Levies_EUR,Internal_Paid_EUR,Internal_Received_EUR,Fixed_EUR,Service_Fee_EUR,Power_EUR,Buyback_Credit_EUR,Cost_EUR,Peak_Import_kW,Simultaneous_Battery_Intervals,Simultaneous_Grid_Intervals,Grid_Binaries,Battery_Binaries,Export_Rate_Floored_Intervals,No_Sharing_Incentive_Intervals,config,scheme,sharing,share,internal_price,battery,znacilni_primer,pay_for_unused
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1251.82114563206,250.3642291264119,0.0,1243.99366334127,1122.7042815854,88.977,1001.456916505648,913.542780762888,87.91413574276015,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,50.07284582528241,188.0806952704,79.1414,0.0,13.494631949913604,290.929166248373,4.048,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5332.824568310156,0.0,0.0,0.0,1802.662068211885,1626.902500006583,0.0,0.0,0.0,0.0,1013.3378152659752,534.6734279559848,116.43667940020066,16.00487309441244,62.28076198026701,0.0,241.930770688,15.7014,0.0,0.0,987.027913118865,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9131.594613855294,0.0,0.0,0.0,2036.416535972801,1837.865920897531,0.0,0.0,0.0,0.0,1363.338088788155,970.2271280587393,200.4761590608464,27.40574175510251,107.88244614393116,0.0,130.7979585691312,15.7014,0.09777701688762,0.0,1452.5886106046378,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3605.2067900571665,0.0,0.0,0.0,1244.572208228878,1123.226418088907,0.0,0.0,0.0,0.0,678.9917817372466,363.6137077779388,78.49648733677964,10.819946618319568,42.073838067454055,0.0,178.51602130807527,15.7014,0.0,0.0,689.2214011085673,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6911.58702207254,0.0,0.0,0.0,1925.323044864925,1737.604023352585,0.0,0.0,0.0,0.0,1293.5161408548122,691.2076057893044,148.71906658361212,20.743054970644103,81.20270395946801,0.0,293.54742938879997,15.7014,0.0,0.0,1251.1212606918286,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6565.1946335549255,0.0,0.0,0.0,1634.867868496868,1475.468235532889,0.0,0.0,0.0,0.0,1229.2385867109451,664.0554943195376,144.3588454141007,19.70346213422504,77.36140492496885,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1197.7611698494084,7.704,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11788.024071142168,0.0,0.0,0.0,2448.34917828518,2209.635106870868,0.0,0.0,0.0,0.0,1641.088645227989,1296.5458706958402,264.0663155915722,35.37821784231188,139.47852647704025,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2077.295850178724,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,293.53663075275,58.70732615054999,0.0,1954.3886080397,1763.835718825,37.347,234.8293046022,211.19287043386893,23.63643416833108,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,11.741465230110002,214.7817538624,79.1414,0.0,3.1643248795146444,975.8595710329838,6.132,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1245.776007502903,249.15520150058055,0.0,1581.00848276933,1426.8601560327,72.023,996.6208060023224,901.8830534804777,94.7377525218448,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,49.83104030011612,221.651056266643,79.1414,1.702698620936459,13.429465360881292,441.1747701474018,6.052,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1039.614492915169,207.92289858303377,0.0,702.209902646104,633.7444372204,13.14,831.6915943321352,732.9692203146177,98.72237401751758,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,41.58457971660677,207.6580678664387,79.1414,0.0,11.20704423362552,839.8674031448502,5.512,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2520.25085606245,504.0501712124899,0.0,2103.14037685722,1898.0841903322,63.684000000000005,2016.20068484996,1775.5134569305355,240.68722791942457,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,100.810034242498,180.46800348938496,79.1414,0.0,27.168304228353207,647.6523247778102,4.724,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.61419999999,468.15157023399,93.63031404679798,0.0,1693.9346649475,1528.77603517,85.376,374.521256187192,322.6184762720714,51.90277991512059,0.0,1267.0066014395989,222.9595970869408,30.28995373703997,0.0,18.726062809359604,349.04080331708604,79.1414,0.0,5.046673927122411,1924.6656188441832,9.14,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4618.7521572224005,923.7504314444798,0.0,2001.48389578513,1806.3392113778,196.083,3695.00172577792,3156.1449858984615,538.8567398794587,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,184.75008628889603,374.3511588352,79.1414,0.0,49.79014825485746,1601.4305574077166,9.136,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1857.3047695369664,0.0,0.0,0.0,817.7617417391034,738.029972185254,0.0,0.0,0.0,0.0,405.8038904389674,173.4193839977068,38.70708087094043,5.574143074334343,26.55006076015787,0.0,134.9552039661785,15.7014,0.0,0.0,394.9072726693179,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3670.6172620051902,0.0,0.0,0.0,1463.500077470117,1320.8088153598612,0.0,0.0,0.0,0.0,863.8288539551191,335.42909988068436,77.42385662922159,11.016256526729975,52.69356007170491,0.0,158.70023561571827,15.7014,0.0,0.0,650.9644087240591,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,322.63296767995,0.0,0.0,988.2885377331,891.93040540846,53.707,322.63296767995,286.92387007197436,35.709097607975664,0.0,101.0682711318,18.6755696442845,2.4162093973200003,0.0,16.1316483839975,135.02609006,79.1414,0.0,0.0,320.195891849407,3.516,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1229.16408212837,0.0,0.78636014,1468.30856397218,1325.1484787928,88.977,1229.16408212837,1099.059363896626,130.10471823174387,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,61.458204106418506,188.0806952704,79.1414,0.0,0.0,293.0384399171505,4.048,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5333.23971826688,0.0,0.0,0.0,1806.9200251540335,1630.745306793774,0.0,0.0,0.0,0.0,1196.6813440545534,512.707178788155,116.33012696669188,16.00611904246256,77.02659136591497,0.0,241.930770688,15.7014,0.0,0.0,979.7021868512244,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9131.07316798328,0.0,0.0,0.0,2031.068356958466,1833.039190182856,0.0,0.0,0.0,0.0,1510.3949047426506,952.0227913730588,199.9720028460289,27.404176791751425,133.4251032014796,0.0,130.7979585691312,15.7014,0.09824113907622,0.0,1459.4216739205262,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3606.682373816877,0.0,0.0,0.0,1259.706400383115,1136.885026480935,0.0,0.0,0.0,0.0,812.8922560700261,347.72061348299115,78.53623180239585,10.82437514029921,52.03539951942584,0.0,178.51602130807527,15.7014,0.0,0.0,683.3340412531874,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6914.752046060772,0.0,0.0,0.0,1957.7848401440624,1766.9007945598764,0.0,0.0,0.0,0.0,1508.4320314862837,665.5048962917723,148.54504743374744,20.75255384063759,100.428564083321,0.0,293.54742938879997,15.7014,0.0,0.0,1244.4798910382783,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6567.435536797175,0.0,0.0,0.0,1657.8515029843202,1496.2109664768593,0.0,0.0,0.0,0.0,1430.8419439132051,640.063107545945,144.23331227686566,19.71018753303568,95.67778452255716,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1191.9663549349798,7.704,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11793.252801802097,0.0,0.0,0.0,2501.9771869910383,2258.034385160524,0.0,0.0,0.0,0.0,1817.122933800965,1274.7309233198175,263.5151741183534,35.39391030876845,172.50199133194468,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2087.9689186508435,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,291.29560485879,0.0,1.862,1958.2760527118,1767.344137488,37.347,291.29560485879,242.77946724947503,48.51613760931497,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,14.5647802429395,214.7817538624,79.1414,0.0,0.0,976.200580899669,6.132,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1344.016770978,1229.29606204218,0.0,1.734,1742.120090126,1572.2633811561,72.023,1229.29606204218,1062.509917745378,166.7861442968019,0.0,168.72517739503616,29.320243717136556,4.033663133059173,0.0,61.464803102109,221.651056266643,79.1414,1.702698620936459,0.0,443.1094360307024,6.052,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1017.762025323488,0.0,2.8790000000000004,896.809565204534,809.37063216325,13.14,1017.762025323488,850.9144353217515,166.84759000173642,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,50.8881012661744,207.6580678664387,79.1414,0.0,0.0,841.770925828908,5.512,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.71614,2500.802438584228,0.0,4.6672927,2258.43495848196,2038.23754970361,63.684000000000005,2500.802438584228,2046.9140012702148,453.88843731401306,0.0,429.30432478332,76.50567629432099,10.263252079368,0.0,125.0401219292114,180.46800348938496,79.1414,0.0,0.0,650.6425347171826,4.724,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,462.29815640637,0.0,2.871575714,1724.5176193834,1556.3771515190017,85.376,462.29815640637,364.5460037085228,97.75215269784724,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,23.1149078203185,349.04080331708604,79.1414,0.0,0.0,1925.323447760348,9.14,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4591.6512016078705,0.0,6.9129499700000006,2208.54034201378,1993.2076519949,196.083,4591.6512016078705,3592.351099197828,999.3001024100424,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,229.5825600803935,374.3511588352,79.1414,0.0,0.0,1606.3882318710766,9.136,0,0,0,0,0,0,Redni,souporaba,staticni,1.0,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1870.919553986,0.0,0.0,0.0,957.4005539815,864.0540000000001,0.0,0.0,0.0,0.0,0.0,223.51391168897985,38.165017443689706,5.615003765422783,0.0,0.0,134.9552039661785,0.0,0.0,0.0,402.2491368642709,4.5,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3713.421996465,0.0,0.0,0.0,1902.5229965460037,1717.027,0.0,0.0,0.0,0.0,0.0,443.71560241378666,77.50088274824058,11.144722095790758,0.0,0.0,158.70023561571827,0.0,0.0,0.0,691.0614428735363,5.952,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,341.24758169424314,341.24758169424314,0.0,797.36941826983,719.6259,53.707,0.0,0.0,0.0,0.0,101.0682711318,18.6755696442845,2.41620939732,0.0,0.0,135.02609006,0.0,0.0,18.3932446533197,238.7928955800848,3.516,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1276.96877837928,1276.96877837928,0.0,986.06922162999,889.9274725,88.977,0.0,0.0,0.0,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,0.0,188.0806952704,0.0,0.0,68.8286171546432,206.5266268689258,4.048,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5360.581660394,0.0,0.0,0.0,2087.35016038865,1883.8335,0.0,0.0,0.0,0.0,0.0,660.1026080941385,115.52383316750716,16.08817767917447,0.0,0.0,241.930770688,0.0,0.0,0.0,1033.6453896288203,6.664,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9118.686947016,0.0,0.0,0.0,1904.03020698473,1718.38726013,0.0,0.0,0.0,0.0,0.0,1135.4074198565222,198.37816679279564,27.36700326538442,0.0,0.0,130.7979585691312,0.0,0.10080726492396,0.0,1492.0513557487575,5.068,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3627.828905765,0.0,0.0,0.0,1476.593905752,1332.6260000000034,0.0,0.0,0.0,0.0,0.0,447.71883528676005,77.58875616867336,10.887840111981918,0.0,0.0,178.51602130807527,0.0,0.00012348,0.0,714.7115763554906,5.252,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6948.64124793,0.0,0.0,0.0,2305.366247741021,2080.593,0.0,0.0,0.0,0.0,0.0,853.1722472902634,147.97775486803897,20.854262113287515,0.0,0.0,293.54742938879997,0.0,0.0,0.0,1315.5516936603897,7.572,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6589.433011934,0.0,0.0,0.0,1883.4665120767768,1699.8285,0.0,0.0,0.0,0.0,0.0,814.9522711393731,143.08215473267353,19.77620635541632,0.0,0.0,276.5599185865764,0.0,0.0206444699999997,0.0,1254.3911952840394,7.704,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11774.697956433,0.0,0.0,0.0,2311.6709566759764,2086.2830000000035,0.0,0.0,0.0,0.0,0.0,1499.6334646804446,262.7280680889904,35.33822350684672,0.0,0.0,326.1232557719591,0.0,0.0022637999999999,0.0,2123.825275848241,9.924,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,296.1594875115,296.1594875115,0.0,1927.4875124869,1739.55748,37.347,0.0,0.0,0.0,0.0,584.97638846976,97.8809605438245,13.984858266624,0.0,0.0,214.7817538624,0.0,0.0,15.962996376869851,895.6609647657386,6.132,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1263.534501389,1263.534501389,0.0,1398.87008305,1262.48025005,72.023,0.0,0.0,0.0,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,0.0,221.651056266643,0.0,1.702698620936459,68.1045096248671,357.18936618353206,6.052,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1075.235637099742,1075.235637099742,0.0,336.86483379284,304.0205125,13.14,0.0,0.0,0.0,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,0.0,207.6580678664387,0.0,0.0,57.9552008396761,755.5624262554063,5.512,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2554.44016065117,2554.44016065117,0.0,1752.48083933427,1581.6139575,63.684000000000005,0.0,0.0,0.0,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,0.0,180.46800348938496,0.0,0.0,137.68432465909808,558.8049385895633,4.724,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,470.2060636908,470.2060636908,0.0,1672.86293630973,1509.7588000000017,85.376,0.0,0.0,0.0,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,0.0,349.04080331708604,0.0,0.0,25.34410683293412,1843.9528487477328,9.14,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4662.5299310722,4662.5299310722,0.0,1552.48107215397,1401.1141650000066,196.083,0.0,0.0,0.0,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,0.0,374.3511588352,0.0,0.0,251.3103632847916,1505.5190286666784,9.136,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.0,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1867.5975267096292,0.0,0.0,0.0,923.3284799552472,833.303953020754,0.0,0.0,0.0,0.0,44.628867871718704,217.78675267428235,37.80207683672331,5.6050336971609385,2.7223609401748408,0.0,134.9552039661785,0.0,0.0,0.0,398.8714281145199,4.5,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3706.3378455277407,0.0,0.0,0.0,1829.865038914155,1651.45319349949,0.0,0.0,0.0,0.0,88.5743333312368,432.290344369726,76.64679016360238,11.123461141997854,5.4030343332054445,0.0,158.70023561571827,0.0,0.0,0.0,684.16386562425,5.952,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,341.24758172885004,307.12282355145413,0.0,797.36941828886,719.6259,53.707,34.12475817739587,34.12475817739587,-8.444579670946473e-17,0.0,101.0682711318,18.6755696442845,2.41620939732,0.0,1.7062379088697934,135.02609006,0.0,0.0,16.55392018942338,238.92598213511133,3.516,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275,1276.96877833699,1149.271900472687,0.0,986.06922165384,889.9274725,88.977,127.69687786430296,127.69687786430296,-5.692061405548898e-16,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,6.384843893215148,188.0806952704,0.0,0.0,61.945755435477835,207.02464469487603,4.048,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5351.346294740881,0.0,0.0,0.0,1992.6284686806675,1798.347174196718,0.0,0.0,0.0,0.0,129.4765237138102,643.2982200191368,114.30307437361463,16.06046049977633,7.898067946542422,0.0,241.930770688,0.0,0.0,0.0,1023.4905935270702,6.664,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9108.175703609346,0.0,0.0,0.0,1796.2225826244078,1621.090879291526,0.0,0.0,0.0,0.0,224.2786319974512,1106.564984114367,196.6570394474221,27.335456921672368,13.680996551844522,0.0,130.7979585691312,0.0,0.10080726492396,0.0,1475.1372428693612,5.068,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3621.247859765608,0.0,0.0,0.0,1409.0959985017462,1271.7091388131669,0.0,0.0,0.0,0.0,87.4680095777107,436.44448997717274,76.80246265701416,10.86808907672854,5.335548584240353,0.0,178.51602130807527,0.0,0.00012348,0.0,707.966735083231,5.252,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6937.56403900192,0.0,0.0,0.0,2191.753872724407,1978.057833594506,0.0,0.0,0.0,0.0,168.8136671492048,831.0950001450602,146.40327154504348,20.82101719385256,10.297633696101492,0.0,293.54742938879997,0.0,0.0,0.0,1302.1643519688578,7.572,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6577.82991802686,0.0,0.0,0.0,1764.4604371472594,1592.4255184345575,0.0,0.0,0.0,0.0,160.8279259336162,794.092492734958,141.56250147104555,19.74138314998221,9.810503481950589,0.0,276.5599185865764,0.0,0.0206444699999997,0.0,1241.7874438945128,7.704,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11766.826674854869,0.0,0.0,0.0,2230.9398959046707,2013.423221055733,0.0,0.0,0.0,0.0,289.964254758753,1462.1478620401886,260.3914655901872,35.314600216574426,17.687819540283936,0.0,326.1232557719591,0.0,0.0022637999999999,0.0,2101.667266959193,9.924,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,296.1594875363,266.54353877499614,0.0,1927.48751248896,1739.55748,37.347,29.615948761303834,29.615948761303834,2.4760467114137708e-17,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,1.4807974380651916,214.7817538624,0.0,0.0,14.366696739972294,895.776466964571,6.132,0,0,0,0,0,0,Redni,skupnostna_samooskrba,staticni,0.1,0.05,10 kWh pri vsakem,2,True
